,id,nom_action,date_action,utilisateur,montant,soldeuser,points_de_vente
225,255439870,action_eneo_paiement,2022-04-15 09:46:21.0,310,0.990920122691156,16503.6679289467,310
226,255439869,COMMISSION_AJOUT,2022-04-15 09:46:21.0,310,0.0,16503.6679289467,310
227,255439868,action_login,2022-04-15 09:46:19.0,22131,0.0,15.6260480885913,22131
228,255439867,validation_action_vente_mtn_momo_depot,2022-04-15 09:46:17.0,19936,0.0,195.183823305224,19936
229,255439866,action_vente_mtn_momo_depot,2022-04-15 09:46:13.0,19936,7.62246248223966,195.183823305224,19936
230,255439865,validation_action_vente_mtn_momo_depot,2022-04-15 09:46:12.0,15958,0.0,218.908890230455,15958
231,255439864,action_eneo_paiement,2022-04-15 09:46:12.0,7555,1.44826787162554,3.63172224966303,7555
232,255439863,action_vente_mtn_momo_depot,2022-04-15 09:46:12.0,15958,45.734774893438,218.908890230455,15958
233,255439862,COMMISSION_AJOUT,2022-04-15 09:46:12.0,173,0.0,15.2598649910166,173
234,255439861,COMMISSION_AJOUT,2022-04-15 09:46:12.0,22010,0.0381123124111983,2.14868446054911,22010
235,255439860,COMMISSION_AJOUT,2022-04-15 09:46:12.0,7555,0.0762246248223966,3.63172224966303,7555
236,255439859,action_vente_mtn_momo_payment,2022-04-15 09:46:12.0,14743,30.4898499289586,30.2002612858196,14743
237,255439858,action_eneo_paiement,2022-04-15 09:46:12.0,25711,3.73500661629743,242.281494490484,25711
238,255439857,COMMISSION_AJOUT,2022-04-15 09:46:11.0,210,0.0571684686167975,17594.0479518069,210
239,255439856,COMMISSION_AJOUT,2022-04-15 09:46:10.0,25711,0.114336937233595,242.281494490484,25711
240,255439855,action_eneo_paiement,2022-04-15 09:46:06.0,310,2.89653574325107,16504.6588490694,310
241,255439854,COMMISSION_AJOUT,2022-04-15 09:46:06.0,310,0.0,16504.6588490694,310
242,255439853,action_transfert,2022-04-15 09:46:06.0,110,0.762246248223966,19750.6540071613,110
243,255439852,COMMISSION_AJOUT,2022-04-15 09:46:06.0,110,0.0381123124111983,19750.6540071613,110
244,255439851,validation_action_vente_mtn_momo_depot,2022-04-15 09:46:06.0,21543,0.0,82.8574407917613,21543
245,255439850,action_login,2022-04-15 09:46:04.0,26316,0.0,23.3695822829582,26316
246,255439849,action_login,2022-04-15 09:46:04.0,23629,0.0,104.834775503235,23629
247,255439848,action_eneo_paiement,2022-04-15 09:46:04.0,26735,22.224051613218,445.217362140144,26735
248,255439847,COMMISSION_AJOUT,2022-04-15 09:46:04.0,210,0.121959399715835,17594.0479518069,210
249,255439846,COMMISSION_AJOUT,2022-04-15 09:46:04.0,26735,0.106714474751355,445.217362140144,26735
250,255439845,action_login,2022-04-15 09:46:02.0,6870,0.0,0.0438291592728563,6870
251,255439844,action_vente_mtn_momo_depot,2022-04-15 09:46:01.0,21543,14.025330967321,82.8574407917613,21543
252,255439843,action_transfert,2022-04-15 09:46:00.0,26171,0.45734774893438,48.6313106366889,26171
253,255439842,COMMISSION_AJOUT,2022-04-15 09:46:00.0,173,0.0034301081170078,15.2598649910166,173
254,255439841,COMMISSION_AJOUT,2022-04-15 09:46:00.0,248,0.0,0.321785077048133,248
255,255439840,COMMISSION_AJOUT,2022-04-15 09:46:00.0,21045,0.0,0.001396733927276,21045
256,255439839,COMMISSION_AJOUT,2022-04-15 09:46:00.0,26171,0.0182939099573752,48.6313106366889,26171
257,255439838,action_transfert,2022-04-15 09:45:58.0,18521,0.304898499289587,24.4734738305617,18521
